id,document_id,symbol,title,title_en,title_fr,title_sp,date,derestricted_date,pages_en,pages_fr,pages_sp,status,collection,access_level,contents,dispute.code,doctype.name,document_reporttype.reporttype.name,document_product.product.name,document_url.url
65437,01-6327,WT/DS146/R ; WT/DS175/R,,India - Measures Affecting the Automotive Sector - Report of the Panel,Inde - Mesures concernant le secteur automobile - Rapport du Groupe spécial,India - Medidas que afectan al sector del automóvil - Informe del Grupo Especial,2001-12-21 00:00:00.000000,,191,214,233,Complete,WT,Public,"Short title: India - Autos.
Recommendations: In accordance with the terms of Article 3.8 of the DSU, the Panel notes that the violations by India of its obligations under the GATT 1994 is considered prima facie to constitute a case of nullification and impairment of benefits under that Agreement, and that this has not been rebutted. 
The Panel consequently recommends that the DSB request India to bring its measures into conformity with its obligations under the WTO Agreements.
",DS175,Panel report,Normal Report,components (motor vehicles),https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/65437/Q/WT/DS/175R.pdf
106612,02-1417,WT/DS146/AB/R ; WT/DS175/AB/R,,India - Measures Affecting the Automotive Sector - AB-2002-1 - Report of the Appellate Body,Inde - Mesures concernant le secteur automobile - AB-2002-1 - Rapport de l'Organe d'appel,India - Medidas que afectan al sector del automóvil - AB-2002-1 - Informe del Órgano de Apelació,2002-03-19 00:00:00.000000,,8,8,6,Complete,WT,Public,"Short title: India - Autos. In view of India's withdrawal of the appeal by letter of 14 March 2002, the Appellate Body hereby completes its work in this appeal.",DS146,Appellate Body report,Normal Report,motor vehicles,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/106612/Q/WT/DS/175ABR.pdf
106612,02-1417,WT/DS146/AB/R ; WT/DS175/AB/R,,India - Measures Affecting the Automotive Sector - AB-2002-1 - Report of the Appellate Body,Inde - Mesures concernant le secteur automobile - AB-2002-1 - Rapport de l'Organe d'appel,India - Medidas que afectan al sector del automóvil - AB-2002-1 - Informe del Órgano de Apelació,2002-03-19 00:00:00.000000,,8,8,6,Complete,WT,Public,"Short title: India - Autos. In view of India's withdrawal of the appeal by letter of 14 March 2002, the Appellate Body hereby completes its work in this appeal.",DS175,Appellate Body report,Normal Report,motor vehicles,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/106612/Q/WT/DS/175ABR.pdf
106612,02-1417,WT/DS146/AB/R ; WT/DS175/AB/R,,India - Measures Affecting the Automotive Sector - AB-2002-1 - Report of the Appellate Body,Inde - Mesures concernant le secteur automobile - AB-2002-1 - Rapport de l'Organe d'appel,India - Medidas que afectan al sector del automóvil - AB-2002-1 - Informe del Órgano de Apelació,2002-03-19 00:00:00.000000,,8,8,6,Complete,WT,Public,"Short title: India - Autos. In view of India's withdrawal of the appeal by letter of 14 March 2002, the Appellate Body hereby completes its work in this appeal.",DS146,Appellate Body report,Normal Report,components (motor vehicles),https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/106612/Q/WT/DS/175ABR.pdf
106612,02-1417,WT/DS146/AB/R ; WT/DS175/AB/R,,India - Measures Affecting the Automotive Sector - AB-2002-1 - Report of the Appellate Body,Inde - Mesures concernant le secteur automobile - AB-2002-1 - Rapport de l'Organe d'appel,India - Medidas que afectan al sector del automóvil - AB-2002-1 - Informe del Órgano de Apelació,2002-03-19 00:00:00.000000,,8,8,6,Complete,WT,Public,"Short title: India - Autos. In view of India's withdrawal of the appeal by letter of 14 March 2002, the Appellate Body hereby completes its work in this appeal.",DS175,Appellate Body report,Normal Report,components (motor vehicles),https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/106612/Q/WT/DS/175ABR.pdf
9556,00-5282,WT/DS155/R,,"Argentina - Measures Affecting the Export of Bovine Hides and the Import of Finished Leather - Report of the Panel

","Argentine - Mesures visant l'exportation de peaux de bovins et l'importation de cuirs finis - Rapport du Groupe spécial
","Argentina - Medidas que afectan a la exportación de pieles de bovino y a la importación de cueros acabados - Informe del Grupo Especial
",2000-12-19 00:00:00.000000,,184,210,217,Complete,WT,Public,"Short title: Argentina - Hides and Leather. 
Procedural background. Factual aspects (measures on export of bovine hides): Scope of the claim. The products concerned: production and processing of raw and semi-tanned hides. Production, price, and trade figures of raw hides, semi-finished and finished leather. Context of government measures regarding the export of raw bovine hides in Argentina. Resolution 2235. The practical application of Resolution 2235/96. Claims by the parties. Main arguments. Violation of Article XI:1 of the GATT 1994. Violation of Article X:3 (A) of the GATT 1994. Third party submission by the United States. Factual aspects (tax measures on imports): the IVA. Advances on the IVA. The IG. Advances on the IG. Claims by the parties. Main arguments: Article III:2 of the GATT 1994. General exception of Artivle XX of the GATT 1994. Third party submission by the United States. Interim review: Background. Claim under Article X:3(A) of the GATT 1994. Claim under Article III:2, first sentence, of the GATT 1994. Defence under Article XX(D) of the GATT 1994. Findings: Claim under Article XI:1 of the GATT 1994. Claim under Article X:3(a) of the GATT 1994. Claims under Article III:2, first sentence, of the GATT 1994. Conclusions.

",DS155,Panel report,Normal Report,"skins, furs and pelts",https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/9556/Q/WT/DS/155R.pdf
9556,00-5282,WT/DS155/R,,"Argentina - Measures Affecting the Export of Bovine Hides and the Import of Finished Leather - Report of the Panel

","Argentine - Mesures visant l'exportation de peaux de bovins et l'importation de cuirs finis - Rapport du Groupe spécial
","Argentina - Medidas que afectan a la exportación de pieles de bovino y a la importación de cueros acabados - Informe del Grupo Especial
",2000-12-19 00:00:00.000000,,184,210,217,Complete,WT,Public,"Short title: Argentina - Hides and Leather. 
Procedural background. Factual aspects (measures on export of bovine hides): Scope of the claim. The products concerned: production and processing of raw and semi-tanned hides. Production, price, and trade figures of raw hides, semi-finished and finished leather. Context of government measures regarding the export of raw bovine hides in Argentina. Resolution 2235. The practical application of Resolution 2235/96. Claims by the parties. Main arguments. Violation of Article XI:1 of the GATT 1994. Violation of Article X:3 (A) of the GATT 1994. Third party submission by the United States. Factual aspects (tax measures on imports): the IVA. Advances on the IVA. The IG. Advances on the IG. Claims by the parties. Main arguments: Article III:2 of the GATT 1994. General exception of Artivle XX of the GATT 1994. Third party submission by the United States. Interim review: Background. Claim under Article X:3(A) of the GATT 1994. Claim under Article III:2, first sentence, of the GATT 1994. Defence under Article XX(D) of the GATT 1994. Findings: Claim under Article XI:1 of the GATT 1994. Claim under Article X:3(a) of the GATT 1994. Claims under Article III:2, first sentence, of the GATT 1994. Conclusions.

",DS155,Panel report,Normal Report,leather,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/9556/Q/WT/DS/155R.pdf
9556,00-5282,WT/DS155/R,,"Argentina - Measures Affecting the Export of Bovine Hides and the Import of Finished Leather - Report of the Panel

","Argentine - Mesures visant l'exportation de peaux de bovins et l'importation de cuirs finis - Rapport du Groupe spécial
","Argentina - Medidas que afectan a la exportación de pieles de bovino y a la importación de cueros acabados - Informe del Grupo Especial
",2000-12-19 00:00:00.000000,,184,210,217,Complete,WT,Public,"Short title: Argentina - Hides and Leather. 
Procedural background. Factual aspects (measures on export of bovine hides): Scope of the claim. The products concerned: production and processing of raw and semi-tanned hides. Production, price, and trade figures of raw hides, semi-finished and finished leather. Context of government measures regarding the export of raw bovine hides in Argentina. Resolution 2235. The practical application of Resolution 2235/96. Claims by the parties. Main arguments. Violation of Article XI:1 of the GATT 1994. Violation of Article X:3 (A) of the GATT 1994. Third party submission by the United States. Factual aspects (tax measures on imports): the IVA. Advances on the IVA. The IG. Advances on the IG. Claims by the parties. Main arguments: Article III:2 of the GATT 1994. General exception of Artivle XX of the GATT 1994. Third party submission by the United States. Interim review: Background. Claim under Article X:3(A) of the GATT 1994. Claim under Article III:2, first sentence, of the GATT 1994. Defence under Article XX(D) of the GATT 1994. Findings: Claim under Article XI:1 of the GATT 1994. Claim under Article X:3(a) of the GATT 1994. Claims under Article III:2, first sentence, of the GATT 1994. Conclusions.

",DS155,Panel report,Normal Report,animal products (bovine),https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/9556/Q/WT/DS/155R.pdf
1503,00-5593,WT/DS166/AB/R,,United States - Definitive Safeguard Measures on Imports of Wheat Gluten from the European Communities - AB-2000-10 - Report of the Appellate Body,États-Unis - Mesures de sauvegarde définitives à l'importation de gluten de froment en provenance des Communautés européennes - AB-2000-10 - Rapport de l'Organe d'appel,Estados Unidos - Medidas de salvaguardia definitivas impuestas a las importaciones de gluten de trigo procedentes de las Comunidades Europeas - AB-2000-10 - Informe del Órgano de Apelación,2000-12-22 00:00:00.000000,,65,76,76,Complete,WT,Public,"Short title: US - Wheat Gluten. Introduction. Arguments of the Participants and the Third Participants. Issues Raised in this Appeal. Article 4.2(a) of the Agreement on Safeguards. Article 4.2(b) of the Agreement on Safeguards. Article 2.1 of the Agreement on Safeguards. Articles 8 and 12 of the Agreement on Safeguards. Article 11 of the DSU. Judicial Economy. Findings and Conclusions.	
",DS166,Appellate Body report,Normal Report,wheat gluten,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/1503/Q/WT/DS/166ABR.pdf
53984,00-3012,WT/DS166/R,,United States - Definitive Safeguard Measures on Imports of Wheat Gluten from the European Communities - Report of the Panel,États-Unis - Mesures de sauvegarde définitives à l'importation de gluten de froment en provenance des Communautés européennes - Rapport du Groupe spécial,Estados Unidos - Medidas de salvaguardia definitivas impuestas a las importaciones de gluten procedentes de las Comunidades Europeas - Informe del Grupo Especial,2000-07-31 00:00:00.000000,,414,461,488,Complete,WT,Public,"Short title: US - Wheat Gluten. 
Introduction. Factual aspects. Procedures adopted by the Panel concerning private confidential information. Parties' requests for findings and recommendations. Arguments of the parties. Arguments of the third parties: Australia, Canada and New Zealand. Interim review. Findings. Conclusions and recommendation. Attachments 1: Submissions by the European Communities. Attachments 2: Submission by the United States. Attachments 3: Submissions by third party. Attachment 4: Procedures governing private confidential information.",DS166,Panel report,Normal Report,wheat gluten,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/53984/Q/WT/DS/166R.pdf
